"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbM2KillEff"
"01/25/2022 11:31:02:281 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-M2-kill-eff","[step]","getSeed","getViability","getRemainingCellRatio"
"5","1","71","776709","76.97585071350164","91.10000000000001"
"7","2","64","766861","77.5720708807194","94.525"
"6","1","67","652472","76.34264232008593","93.10000000000001"
"5","1","72","776709","76.78964757709251","90.8"
"8","2","66","502692","77.04122877930477","92.77499999999999"
"7","2","65","766861","77.40995762711864","94.39999999999999"
"6","1","68","652472","76.12382234185733","92.875"
"5","1","73","776709","76.8019884009942","90.525"
"8","2","67","502692","76.88984881209502","92.60000000000001"
"7","2","66","766861","77.33191602444857","94.075"
"6","1","69","652472","75.84436638746284","92.525"
"5","1","74","776709","76.80355160932297","90.10000000000001"
"7","2","67","766861","77.29816147082335","93.825"
"8","2","68","502692","76.59632034632034","92.4"
"6","1","70","652472","75.72552210469216","92.175"
"5","1","75","776709","76.76232933964893","89.725"
"7","2","68","766861","77.11615487316422","93.625"
"8","2","69","502692","76.3764578247898","92.175"
"6","1","71","652472","75.55797495917257","91.85"
"5","1","76","776709","76.62374020156774","89.3"
"7","2","69","766861","77.12068504147712","93.425"
"8","2","70","502692","76.45617855198694","91.85"
"6","1","72","652472","75.69045665846322","91.425"
"5","1","77","776709","76.73044456949916","88.85"
"7","2","70","766861","76.83843263553408","93.15"
"6","1","73","652472","75.7825370675453","91.05"
"8","2","71","502692","76.18657937806874","91.64999999999999"
"5","1","78","776709","76.75996607294317","88.425"
"7","2","71","766861","76.58142664872139","92.875"
"6","1","74","652472","75.77177508269018","90.7"
"8","2","72","502692","76.16963064295486","91.375"
"5","1","79","776709","77.02587432470855","87.925"
"7","2","72","766861","76.49122807017544","92.625"
"6","1","75","652472","75.65698478561549","90.375"
"8","2","73","502692","76.05053556715188","91.025"
"5","1","80","776709","76.8791083166619","87.47500000000001"
"7","2","73","766861","76.52950730914996","92.35"
"6","1","76","652472","75.6321200333426","89.97500000000001"
"8","2","74","502692","75.97134196748415","90.725"
"5","1","81","776709","76.74619143432021","86.97500000000001"
"7","2","74","766861","76.41150922909881","92.10000000000001"
"6","1","77","652472","75.67642956764296","89.625"
"8","2","75","502692","75.76092971776424","90.35"
"5","1","82","776709","77.03446278598321","86.325"
"7","2","75","766861","76.26702997275204","91.75"
"6","1","78","652472","75.58790593505039","89.3"
"8","2","76","502692","75.69599109131403","89.8"
"5","1","83","776709","77.17201166180759","85.75"
"7","2","76","766861","76.10837438423646","91.35"
"6","1","79","652472","75.56994089501829","88.825"
"5","1","84","776709","77.3047563123899","85.15"
"8","2","77","502692","75.74146614437605","89.35"
"7","2","77","766861","75.88671982403079","90.925"
"6","1","80","652472","75.60906515580737","88.25"
"5","1","85","776709","77.54739336492891","84.39999999999999"
"8","2","78","502692","75.85139318885449","88.825"
"7","2","78","766861","75.86397567044511","90.425"
"6","1","81","652472","75.62642369020502","87.8"
"5","1","86","776709","77.80764635603346","83.7"
"8","2","79","502692","75.89917870291703","88.275"
"7","2","79","766861","75.99443671766342","89.875"
"6","1","82","652472","75.45064377682404","87.375"
"5","1","87","776709","77.97171230815529","83.075"
"8","2","80","502692","75.96810933940775","87.8"
"7","2","80","766861","76.07602012297373","89.45"
"6","1","83","652472","75.6336405529954","86.8"
"5","1","88","776709","78.19617370179168","82.325"
"8","2","81","502692","75.86601774978529","87.325"
"7","2","81","766861","76.22259696458684","88.94999999999999"
"6","1","84","652472","75.81206496519721","86.2"
"5","1","89","776709","78.41814837522992","81.55"
"8","2","82","502692","75.9435321233074","86.775"
"7","2","82","766861","76.18778280542986","88.4"
"6","1","85","652472","75.89025102159952","85.65"
"5","1","90","776709","78.76160990712074","80.75"
"8","2","83","502692","76.02203537257176","86.225"
"5","1","91","776709","79.25415230335318","79.77499999999999"
"7","2","83","766861","76.2610430322029","87.725"
"6","1","86","652472","76.19187757504415","84.95"
"8","2","84","502692","76.21826670557338","85.675"
"5","1","92","776709","79.29835651074589","79.10000000000001"
"7","2","84","766861","76.47903503733487","87.05000000000001"
"6","1","87","652472","76.37118292321375","84.325"
"8","2","85","502692","76.55192703736392","84.975"
"5","1","93","776709","79.72541507024266","78.3"
"7","2","85","766861","76.78054429646787","86.35000000000001"
"6","1","88","652472","76.6288105200239","83.65"
"8","2","86","502692","76.7586821015138","84.22500000000001"
"5","1","94","776709","80.05156300354496","77.575"
"7","2","86","766861","76.86022760431864","85.675"
"6","1","89","652472","76.7308850090307","83.05"
"8","2","87","502692","77.04280155642024","83.525"
"5","1","95","776709","80.50764725024406","76.825"
"7","2","87","766861","77.18575213423608","84.925"
"6","1","90","652472","76.82963862739143","82.325"
"8","2","88","502692","77.29468599033817","82.8"
"5","1","96","776709","81.05263157894737","76"
"7","2","88","766861","77.62923351158645","84.15"
"6","1","91","652472","77.2671568627451","81.6"
"8","2","89","502692","77.5441803778184","82.05"
"5","1","97","776709","81.33510461640651","75.275"
"6","1","92","652472","77.58194186765616","80.85"
"7","2","89","766861","78.07438512297541","83.35000000000001"
"8","2","90","502692","77.76068901876346","81.27499999999999"
"5","1","98","776709","81.74496644295301","74.5"
"6","1","93","652472","77.83328129878238","80.075"
"7","2","90","766861","78.33989700090882","82.525"
"8","2","91","502692","78.3405842137974","80.45"
"5","1","99","776709","82.08955223880598","73.7"
"6","1","94","652472","78.09643870154429","79.325"
"7","2","91","766861","78.78787878787878","81.675"
"8","2","92","502692","78.61852433281004","79.625"
"5","1","100","776709","82.6474622770919","72.89999999999999"
"6","1","95","652472","78.58508604206502","78.45"
"7","2","92","766861","79.12801484230056","80.85"
"8","2","93","502692","79.002541296061","78.7"
"5","1","101","776709","83.24661810613944","72.075"
"6","1","96","652472","78.93041237113401","77.60000000000001"
"7","2","93","766861","79.78056426332289","79.75"
"8","2","94","502692","79.56954706071315","77.825"
"5","1","102","776709","83.94237526352775","71.15"
"6","1","97","652472","79.38110749185667","76.75"
"7","2","94","766861","80.3237067597588","78.77499999999999"
"8","2","95","502692","80.01949317738791","76.95"
"5","1","103","776709","84.27046263345196","70.25"
"6","1","98","652472","79.69676994067238","75.85"
"7","2","95","766861","80.71245186136072","77.9"
"5","1","104","776709","84.88664987405542","69.475"
"8","2","96","502692","80.6833114323259","76.1"
"6","1","99","652472","80.15369194787839","74.825"
"5","1","105","776709","85.28343023255815","68.8"
"7","2","96","766861","81.46944083224967","76.9"
"8","2","97","502692","81.27702028599934","75.175"
"6","1","100","652472","80.64952638700947","73.9"
"7","2","97","766861","82.00395517468688","75.85"
"5","1","106","776709","85.92429253950753","68.025"
"8","2","98","502692","81.99259508582969","74.275"
"6","1","101","652472","81.27572016460906","72.89999999999999"
"7","2","98","766861","82.58258258258259","74.925"
"5","1","107","776709","86.61212346597247","67.225"
"8","2","99","502692","82.66348773841962","73.4"
"6","1","102","652472","81.97916666666667","72"
"7","2","99","766861","83.25439783491204","73.9"
"5","1","108","776709","87.29800826756858","66.525"
"8","2","100","502692","83.24137931034483","72.5"
"6","1","103","652472","82.60105448154658","71.125"
"7","2","100","766861","84.07140405080673","72.82499999999999"
"8","2","101","502692","83.7404047452896","71.65"
"6","1","104","652472","83.23246707013172","70.22500000000001"
"5","1","109","776709","87.77524677296887","65.85"
"7","2","101","766861","84.71160528144544","71.95"
"6","1","105","652472","84.08516780945507","69.27499999999999"
"8","2","102","502692","84.12305516265913","70.7"
"5","1","110","776709","88.40245775729647","65.10000000000001"
"7","2","102","766861","85.4225352112676","71"
"6","1","106","652472","84.62381300219138","68.45"
"8","2","103","502692","84.80286738351255","69.75"
"5","1","111","776709","88.78540939076446","64.425"
"7","2","103","766861","86.21428571428571","70"
"6","1","107","652472","85.4074074074074","67.5"
"5","1","112","776709","89.36837975676735","63.725"
"8","2","104","502692","85.72466400290593","68.825"
"7","2","104","766861","86.68596237337192","69.1"
"5","1","113","776709","89.51740506329115","63.2"
"7","2","105","766861","87.37614678899082","68.125"
"8","2","105","502692","86.2550532892319","68.025"
"6","1","108","652472","86.2987987987988","66.60000000000001"
"5","1","114","776709","89.78043912175649","62.625"
"6","1","109","652472","86.84410646387832","65.75"
"7","2","106","766861","87.87653402751953","67.225"
"8","2","106","502692","87.08596948269445","67.175"
"5","1","115","776709","89.92747784045125","62.050000000000004"
"7","2","107","766861","88.72973991707501","66.325"
"8","2","107","502692","87.64595103578155","66.375"
"6","1","110","652472","87.16372021521906","65.05"
"5","1","116","776709","90.59446254071662","61.4"
"6","1","111","652472","87.8988326848249","64.25"
"8","2","108","502692","88.21060663868752","65.525"
"7","2","108","766861","89.59449120122417","65.35"
"5","1","117","776709","90.91656391286477","60.824999999999996"
"7","2","109","766861","90.45031055900621","64.4"
"8","2","109","502692","88.68725868725869","64.75"
"6","1","112","652472","88.68296529968454","63.4"
"5","1","118","776709","91.33139776026546","60.275"
"7","2","110","766861","90.97685366810514","63.725"
"6","1","113","652472","89.1643342662935","62.525"
"8","2","110","502692","89.0191481047284","63.975"
"5","1","119","776709","91.93954659949623","59.550000000000004"
"6","1","114","652472","89.8580121703854","61.625"
"8","2","111","502692","89.3843725335438","63.349999999999994"
"7","2","111","766861","91.54090548054012","62.949999999999996"
"5","1","120","776709","92.05409974640743","59.150000000000006"
"6","1","115","652472","90.58388157894737","60.8"
"8","2","112","502692","89.94011976047904","62.625"
"7","2","112","766861","92.11267605633803","62.125"
"5","1","121","776709","92.4158500213038","58.675"
"6","1","116","652472","91.1286963765098","60.02499999999999"
"8","2","113","502692","90.27048849414614","61.925"
"5","1","122","776709","92.68817204301075","58.12500000000001"
"7","2","113","766861","92.52943564758425","61.575"
"6","1","117","652472","91.71947613012252","59.175"
"8","2","114","502692","90.73847409220727","61.275"
"5","1","123","776709","93.17984361424848","57.550000000000004"
"7","2","114","766861","93.09778142974527","60.85"
"6","1","118","652472","92.34715690466011","58.475"
"8","2","115","502692","91.02141680395387","60.699999999999996"
"5","1","124","776709","93.38589575120454","57.074999999999996"
"7","2","115","766861","93.60730593607306","60.224999999999994"
"6","1","119","652472","93.20640415404586","57.775"
"8","2","116","502692","91.53814089203834","59.975"
"5","1","125","776709","93.55977062196736","56.675"
"7","2","116","766861","93.68729096989966","59.8"
"6","1","120","652472","93.62445414847161","57.25"
"8","2","117","502692","92.03875315922494","59.35"
"5","1","126","776709","93.9636040834443","56.325"
"7","2","117","766861","93.93173198482933","59.325"
"6","1","121","652472","93.87934830471158","56.775"
"8","2","118","502692","92.7993182786536","58.675"
"5","1","127","776709","94.36997319034852","55.95"
"7","2","118","766861","94.27238014425117","58.925000000000004"
"6","1","122","652472","94.1307247665629","56.225"
"8","2","119","502692","93.25311559948432","58.175"
"5","1","128","776709","94.6067415730337","55.625"
"7","2","119","766861","94.3089430894309","58.425000000000004"
"6","1","123","652472","94.58128078817734","55.825"
"8","2","120","502692","93.82877009995654","57.525000000000006"
"5","1","129","776709","94.71544715447155","55.35"
"7","2","120","766861","94.51640759930915","57.9"
"6","1","124","652472","94.94584837545126","55.400000000000006"
"8","2","121","502692","94.39334209373631","57.074999999999996"
"5","1","130","776709","94.63880054520672","55.025"
"7","2","121","766861","94.90196078431372","57.375"
"6","1","125","652472","94.99089253187614","54.900000000000006"
"8","2","122","502692","94.35377150419056","56.675"
"5","1","131","776709","94.83310470964793","54.675"
"7","2","122","766861","95.3427065026362","56.89999999999999"
"6","1","126","652472","95.00229252636404","54.525"
"8","2","123","502692","94.53818827708703","56.3"
"5","1","132","776709","94.7513812154696","54.300000000000004"
"6","1","127","652472","95.55349698934693","53.974999999999994"
"7","2","123","766861","95.61364643331856","56.425000000000004"
"8","2","124","502692","94.49664429530202","55.875"
"5","1","133","776709","95.21597770552717","53.825"
"6","1","128","652472","95.8411214953271","53.5"
"7","2","124","766861","95.81105169340464","56.10000000000001"
"8","2","125","502692","94.58483754512635","55.400000000000006"
"5","1","134","776709","95.19589552238806","53.6"
"6","1","129","652472","96.14299153339604","53.15"
"7","2","125","766861","95.84078711985688","55.900000000000006"
"8","2","126","502692","94.81582537517053","54.974999999999994"
"5","1","135","776709","94.88503050211169","53.27499999999999"
"6","1","130","652472","96.12109744560075","52.849999999999994"
"7","2","126","766861","95.59748427672956","55.65"
"8","2","127","502692","94.77543538038496","54.55"
"5","1","136","776709","94.94328922495274","52.900000000000006"
"6","1","131","652472","95.7163255592575","52.525"
"8","2","128","502692","95.1501154734411","54.125"
"5","1","137","776709","94.8644793152639","52.575"
"7","2","127","766861","95.53450608930987","55.425000000000004"
"6","1","132","652472","95.97122302158273","52.125"
"5","1","138","776709","94.8779320248923","52.225"
"8","2","129","502692","95.2624245239201","53.825"
"7","2","128","766861","95.55152065365411","55.074999999999996"
"6","1","133","652472","96.37506041565975","51.725"
"5","1","139","776709","94.94463168030813","51.925"
"8","2","130","502692","95.23141654978961","53.474999999999994"
