"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbDiffStd"
"01/25/2022 12:13:49:128 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-diff-std","[step]","getSeed","getViability","getRemainingCellRatio"
"7","20","147","327548","95.67594433399603","50.3"
"8","20","147","144119","96.54120040691761","49.15"
"6","10","151","796911","96.10914603335019","49.475"
"5","10","152","975717","96.66313559322035","47.199999999999996"
"7","20","148","327548","95.90204897551224","50.025"
"8","20","148","144119","96.07343192248852","49.025"
"6","10","152","796911","95.84389254941713","49.325"
"5","10","153","975717","96.38105375199574","46.975"
"8","20","149","144119","96.10456176319836","48.775"
"7","20","149","327548","95.39308963445168","49.925000000000004"
"6","10","153","796911","95.66768603465852","49.05"
"5","10","154","975717","96.46680942184153","46.7"
"8","20","150","144119","95.83547557840618","48.625"
"7","20","150","327548","95.12072434607646","49.7"
"6","10","154","796911","95.7883923985619","48.675000000000004"
"5","10","155","975717","96.49973074851911","46.425"
"8","20","151","144119","95.91520165460186","48.35"
"6","10","155","796911","96.11398963730569","48.25"
"7","20","151","327548","94.99241274658573","49.425000000000004"
"5","10","156","975717","96.7479674796748","46.125"
"8","20","152","144119","95.83116206357478","47.975"
"6","10","156","796911","96.09781477627472","48.05"
"7","20","152","327548","94.75826972010178","49.125"
"5","10","157","975717","96.73202614379085","45.9"
"8","20","153","144119","96.01885804085909","47.725"
"5","10","158","975717","96.55549480590486","45.725"
"6","10","157","796911","95.6089911134344","47.825"
"7","20","153","327548","94.61814454126089","48.775"
"8","20","154","144119","96.09704641350211","47.4"
"5","10","159","975717","96.42464246424642","45.45"
"6","10","158","796911","95.99367422245652","47.425"
"7","20","154","327548","94.57644628099173","48.4"
"8","20","155","144119","95.92161016949152","47.199999999999996"
"5","10","160","975717","96.62610619469027","45.2"
"7","20","155","327548","95.15625","48"
"6","10","159","796911","96.06801275239107","47.05"
"8","20","156","144119","95.79787234042553","47"
"5","10","161","975717","96.44839067702553","45.050000000000004"
"6","10","160","796911","96.04489577765901","46.775"
"7","20","156","327548","95.13343799058084","47.775"
"8","20","157","144119","96.14767255216692","46.725"
"5","10","162","975717","96.6016713091922","44.875"
"6","10","161","796911","96.07948442534908","46.550000000000004"
"7","20","157","327548","95.30590717299579","47.4"
"8","20","158","144119","96.03004291845494","46.6"
"5","10","163","975717","96.19686800894854","44.7"
"6","10","162","796911","96.322336398053","46.225"
"7","20","158","327548","95.48352816153029","47.05"
"8","20","159","144119","96.17662897145934","46.425"
"5","10","164","975717","96.0045019696117","44.425"
"6","10","163","796911","96.5160587915079","45.925"
"7","20","159","327548","95.71505088377076","46.675"
"8","20","160","144119","96.00647598488938","46.325"
"5","10","165","975717","96.03624009060022","44.15"
"6","10","164","796911","96.44030668127054","45.65"
"7","20","160","327548","95.3763440860215","46.5"
"5","10","166","975717","95.67936327458784","43.974999999999994"
"8","20","161","144119","95.77922077922078","46.2"
"6","10","165","796911","96.25756741882223","45.425"
"7","20","161","327548","95.72510822510823","46.2"
"5","10","167","975717","95.9954233409611","43.7"
"8","20","162","144119","95.81066376496192","45.95"
"6","10","166","796911","96.24309392265194","45.25"
"7","20","162","327548","95.65689467969598","46.050000000000004"
"5","10","168","975717","95.807007466973","43.525000000000006"
"8","20","163","144119","95.79004920721705","45.725"
"6","10","167","796911","96.11758180809761","45.074999999999996"
"7","20","163","327548","95.36784741144415","45.875"
"5","10","169","975717","96.06709080393291","43.225"
"8","20","164","144119","95.92735277930655","45.425"
"6","10","168","796911","96.14525139664805","44.75"
"7","20","164","327548","95.29025191675794","45.65"
"5","10","170","975717","95.92549476135041","42.95"
"8","20","165","144119","95.79878385848535","45.225"
"6","10","169","796911","96.29213483146067","44.5"
"5","10","171","975717","95.84552369806904","42.725"
"7","20","165","327548","95.53226696083838","45.324999999999996"
"8","20","166","144119","95.93993325917687","44.95"
"6","10","170","796911","96.21896162528216","44.3"
"5","10","172","975717","96.17422012948794","42.475"
"8","20","167","144119","95.76365663322186","44.85"
"7","20","166","327548","95.45454545454545","45.1"
"6","10","171","796911","96.14949037372594","44.15"
"5","10","173","975717","96.39266706091071","42.275"
"7","20","167","327548","95.60378408458541","44.925"
"6","10","172","796911","95.91373439273553","44.05"
"8","20","168","144119","95.46218487394958","44.625"
"5","10","174","975717","96.43281807372176","42.05"
"6","10","173","796911","95.56061468412067","43.925"
"8","20","169","144119","95.38548114800224","44.425"
"7","20","168","327548","95.4215522054718","44.775"
"5","10","175","975717","96.53731343283583","41.875"
"8","20","170","144119","95.25423728813558","44.25"
"6","10","174","796911","95.54030874785592","43.725"
"7","20","169","327548","95.29411764705881","44.625"
"5","10","176","975717","96.22980251346499","41.775"
"8","20","171","144119","95.00567536889898","44.05"
"6","10","175","796911","95.29816513761467","43.6"
"7","20","170","327548","95.05340078695896","44.474999999999994"
"5","10","177","975717","96.04079184163167","41.675000000000004"
"8","20","172","144119","95.1539338654504","43.85"
"7","20","171","327548","94.92671927846675","44.35"
"6","10","176","796911","95.38372763993075","43.325"
"5","10","178","975717","95.9060806742926","41.525"
"6","10","177","796911","95.41497388276262","43.075"
"8","20","173","144119","94.90846681922197","43.7"
"7","20","172","327548","94.960362400906","44.15"
"5","10","179","975717","95.47647768395657","41.449999999999996"
"6","10","178","796911","95.27972027972028","42.9"
"8","20","174","144119","94.94543365881677","43.525000000000006"
"7","20","173","327548","94.985754985755","43.875"
"5","10","180","975717","95.75757575757575","41.25"
"8","20","175","144119","94.92210040392384","43.325"
"6","10","179","796911","95.4225352112676","42.6"
"7","20","174","327548","94.73985134362492","43.725"
"5","10","181","975717","95.31914893617022","41.125"
"6","10","180","796911","95.44378698224853","42.25"
"8","20","176","144119","95.23532829750145","43.025000000000006"
"7","20","175","327548","94.60699942627654","43.575"
"5","10","182","975717","95.1219512195122","41"
"6","10","181","796911","95.53837001784652","42.025"
"8","20","177","144119","94.98834498834499","42.9"
"7","20","176","327548","94.86735870818916","43.35"
"5","10","183","975717","95.16227801592161","40.825"
"6","10","182","796911","95.45454545454545","41.8"
"8","20","178","144119","94.62302746931618","42.775"
"7","20","177","327548","94.79166666666666","43.2"
"5","10","184","975717","95.25862068965517","40.6"
"6","10","183","796911","95.26094781043791","41.675000000000004"
"8","20","179","144119","94.3075117370892","42.6"
"7","20","178","327548","94.48955916473318","43.1"
"5","10","185","975717","95.12345679012346","40.5"
"6","10","184","796911","94.88875526157547","41.575"
"8","20","180","144119","94.90521327014217","42.199999999999996"
"5","10","186","975717","94.9163050216987","40.325"
"7","20","179","327548","94.46386946386947","42.9"
"6","10","185","796911","94.87643158529234","41.475"
"8","20","181","144119","94.89007724301842","42.075"
"5","10","187","975717","94.8318804483188","40.150000000000006"
"7","20","180","327548","94.43793911007026","42.699999999999996"
"6","10","186","796911","94.61584996975196","41.325"
"8","20","182","144119","94.63007159904535","41.9"
"5","10","188","975717","94.93116395494367","39.95"
"7","20","181","327548","94.46081319976429","42.425000000000004"
"6","10","187","796911","94.77521263669502","41.15"
"8","20","183","144119","94.8441247002398","41.699999999999996"
"5","10","189","975717","94.72030169704588","39.775"
"6","10","188","796911","94.6983546617916","41.025"
"7","20","182","327548","94.72123368920522","42.15"
"8","20","184","144119","95.06024096385542","41.5"
"5","10","190","975717","94.86040609137056","39.4"
"6","10","189","796911","94.37308868501529","40.875"
"7","20","183","327548","94.57364341085271","41.925000000000004"
"8","20","185","144119","95.16324062877872","41.349999999999994"
"5","10","191","975717","95.14687100893997","39.15"
"6","10","190","796911","94.16461916461917","40.699999999999996"
"7","20","184","327548","94.36788496105453","41.725"
"8","20","186","144119","95.02427184466019","41.199999999999996"
"5","10","192","975717","95.06410256410255","39"
"7","20","185","327548","94.62884731442365","41.425"
"6","10","191","796911","93.91143911439114","40.65"
"8","20","187","144119","95.1189749847468","40.975"
"5","10","193","975717","94.98069498069498","38.85"
"7","20","186","327548","94.60606060606061","41.25"
"6","10","192","796911","94.01234567901234","40.5"
"5","10","194","975717","94.64516129032258","38.75"
"8","20","188","144119","94.85609308022045","40.825"
"6","10","193","796911","93.75","40.400000000000006"
"7","20","187","327548","94.39707673568819","41.05"
"8","20","189","144119","94.58794587945879","40.65"
"5","10","195","975717","94.49838187702265","38.625"
"6","10","194","796911","93.79652605459057","40.300000000000004"
"7","20","188","327548","94.32580841976815","40.975"
"8","20","190","144119","94.6329426280074","40.525"
"5","10","196","975717","94.9185667752443","38.375"
"6","10","195","796911","93.71890547263682","40.2"
"7","20","189","327548","94.00977995110024","40.9"
"8","20","191","144119","94.24860853432281","40.425"
"5","10","197","975717","94.89194499017681","38.175"
"6","10","196","796911","93.3791380387258","40.025"
"7","20","190","327548","94.11042944785277","40.75"
"8","20","192","144119","94.35833849969002","40.325"
"5","10","198","975717","94.80946123521682","38.05"
"6","10","197","796911","93.58893777498429","39.775"
"7","20","191","327548","93.96179913739988","40.575"
"5","10","199","975717","94.72295514511873","37.9"
"6","10","198","796911","93.51793580868471","39.725"
"8","20","193","144119","94.39601494396015","40.150000000000006"
"7","20","192","327548","93.63411619283065","40.45"
"6","10","199","796911","93.37121212121212","39.6"
"5","10","200","975717","94.70198675496688","37.75"
"8","20","194","144119","94.0736119775421","40.075"
"7","20","193","327548","93.31269349845202","40.375"
"5","10","201","975717","95.00998003992017","37.574999999999996"
"6","10","200","796911","93.46861128725428","39.425"
"8","20","195","144119","93.75","40"
"7","20","194","327548","93.29192546583852","40.25"
"5","10","202","975717","95.12358049432198","37.425000000000004"
"6","10","201","796911","93.01143583227446","39.35"
"8","20","196","144119","93.72647427854454","39.85"
"7","20","195","327548","93.07548346849657","40.075"
"5","10","203","975717","94.6524064171123","37.4"
"6","10","202","796911","92.8071292170592","39.275"
"7","20","196","327548","92.98685034439575","39.925"
"5","10","204","975717","94.37374413931681","37.325"
"8","20","197","144119","93.63979848866498","39.7"
"6","10","203","796911","92.52873563218391","39.15"
"7","20","197","327548","93.20327249842668","39.725"
"8","20","198","144119","93.79354021532616","39.475"
"6","10","204","796911","92.48071979434447","38.9"
"5","10","205","975717","93.95567494963063","37.225"
"5","10","206","975717","93.93122049898854","37.075"
"7","20","198","327548","93.35863377609108","39.525"
"6","10","205","796911","92.70025839793283","38.7"
"8","20","199","144119","93.40519974635384","39.425"
"5","10","207","975717","94.0500338066261","36.975"
"7","20","199","327548","93.2020330368488","39.35"
"8","20","200","144119","93.43530911408541","39.225"
"6","10","206","796911","92.6261319534282","38.65"
"5","10","208","975717","93.8388625592417","36.925000000000004"
"6","10","207","796911","92.60220635950681","38.525"
"8","20","201","144119","93.35038363171356","39.1"
"7","20","200","327548","93.35463258785943","39.125"
"5","10","209","975717","93.7584803256445","36.85"
"6","10","208","796911","92.32270657124269","38.425"
"8","20","202","144119","93.26059050064185","38.95"
"7","20","201","327548","93.38896020539153","38.95"
"5","10","210","975717","93.26072157930565","36.725"
"6","10","209","796911","92.17221135029354","38.324999999999996"
"8","20","203","144119","93.29464861379755","38.775"
"7","20","202","327548","93.35483870967742","38.75"
"6","10","210","796911","92.09666884389289","38.275"
"5","10","211","975717","93.29226557152636","36.525"
"8","20","204","144119","93.45430978613092","38.574999999999996"
"7","20","203","327548","93.64873622812702","38.574999999999996"
"6","10","211","796911","91.93442622950819","38.125"
"5","10","212","975717","93.20521619766645","36.425000000000004"
"8","20","205","144119","93.17738791423001","38.475"
"7","20","204","327548","93.43729694606887","38.475"
"6","10","212","796911","91.79251477347341","38.074999999999996"
"5","10","213","975717","93.19587628865979","36.375"
"8","20","206","144119","93.22033898305084","38.35"
"7","20","205","327548","93.09446254071662","38.375"
"5","10","214","975717","93.1129476584022","36.3"
"6","10","213","796911","91.57340355497038","37.974999999999994"
"8","20","207","144119","93.45549738219894","38.2"
"7","20","206","327548","93.11023622047244","38.1"
"5","10","215","975717","93.0939226519337","36.199999999999996"
"6","10","214","796911","91.53998678122935","37.824999999999996"
"8","20","208","144119","93.37270341207349","38.1"
"5","10","216","975717","93.01038062283737","36.125"
"7","20","207","327548","93.16239316239316","38.025"
"8","20","209","144119","93.54413702239789","37.95"
"6","10","215","796911","91.12582781456953","37.75"
