"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbNLCProtection"
"01/25/2022 11:17:10:001 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-alpha","[step]","getSeed","getViability","getRemainingCellRatio"
"6","10","131","989840","94.0909090909091","55.00000000000001"
"7","20","126","293851","93.26837909654562","56.45"
"5","10","133","348839","95.53231939163499","52.6"
"8","20","120","949859","91.95352839931154","58.099999999999994"
"6","10","132","989840","94.44954128440367","54.50000000000001"
"7","20","127","293851","93.40169415960767","56.074999999999996"
"5","10","134","348839","95.6064947468959","52.349999999999994"
"8","20","121","949859","92.48479582971329","57.550000000000004"
"6","10","133","989840","95.04629629629629","54"
"5","10","135","348839","95.53528564570331","52.075"
"7","20","128","293851","93.70503597122301","55.60000000000001"
"8","20","122","949859","92.76950043821209","57.05"
"6","10","134","989840","94.91841491841491","53.625"
"5","10","136","348839","95.50941574118784","51.775000000000006"
"7","20","129","293851","93.92840960579973","55.175"
"8","20","123","949859","93.26539654408506","56.425000000000004"
"6","10","135","989840","95.29854254818993","53.175"
"5","10","137","348839","95.62469615945551","51.425"
"7","20","130","293851","94.32494279176201","54.625"
"8","20","124","949859","93.82273948075202","55.85"
"6","10","136","989840","95.4997631454287","52.775000000000006"
"5","10","138","348839","95.6989247311828","51.15"
"7","20","131","293851","94.60829493087559","54.25"
"8","20","125","949859","94.05137449301488","55.474999999999994"
"6","10","137","989840","95.56297709923665","52.400000000000006"
"5","10","139","348839","95.92137592137591","50.875"
"7","20","132","293851","94.66357308584686","53.87499999999999"
"5","10","140","348839","95.86002957121735","50.724999999999994"
"6","10","138","989840","95.67723342939482","52.05"
"8","20","126","949859","94.46209714026328","55.074999999999996"
"7","20","133","293851","95.17790262172284","53.400000000000006"
"5","10","141","348839","95.93657086223985","50.449999999999996"
"6","10","139","989840","95.65427329792371","51.775000000000006"
"8","20","127","949859","94.78737997256516","54.675"
"7","20","134","293851","95.37299338999055","52.949999999999996"
"5","10","142","348839","95.47488811536549","50.275000000000006"
"6","10","140","989840","95.95910418695229","51.349999999999994"
"8","20","128","949859","95.24688509460083","54.175"
"7","20","135","293851","95.19961977186313","52.6"
"5","10","143","348839","95.40229885057471","50.025"
"6","10","141","989840","95.99022004889976","51.125"
"8","20","129","949859","95.54110543427775","53.825"
"7","20","136","293851","95.40889526542324","52.275000000000006"
"5","10","144","348839","95.67621920563097","49.725"
"6","10","142","989840","96.0668633235005","50.849999999999994"
"8","20","130","949859","95.65014031805426","53.449999999999996"
"7","20","137","293851","95.66473988439307","51.9"
"5","10","145","348839","95.75757575757575","49.5"
"6","10","143","989840","96.19753086419753","50.625"
"8","20","131","949859","95.67872240488492","53.225"
"5","10","146","348839","95.98577235772358","49.2"
"7","20","138","293851","96.11838913148956","51.525"
"6","10","144","989840","96.13287059990084","50.425"
"8","20","132","949859","95.75070821529745","52.949999999999996"
"5","10","147","348839","95.6698930208864","49.075"
"7","20","139","293851","95.85568015602145","51.275000000000006"
"6","10","145","989840","96.11940298507463","50.24999999999999"
"8","20","133","949859","96.10636277302945","52.65"
"5","10","148","348839","95.49641760491299","48.85"
"7","20","140","293851","95.96456692913385","50.8"
"6","10","146","989840","95.91226321036889","50.14999999999999"
"8","20","134","949859","96.46440516005732","52.325"
"5","10","149","348839","95.17701385325809","48.725"
"7","20","141","293851","96.81908548707754","50.3"
"6","10","147","989840","95.64782391195598","49.975"
"5","10","150","348839","94.99742135121197","48.475"
"8","20","135","949859","96.54510556621881","52.1"
"7","20","142","293851","96.36454183266933","50.2"
"6","10","148","989840","95.17830236062281","49.775000000000006"
"5","10","151","348839","95.16632016632016","48.1"
"8","20","136","949859","96.77108433734941","51.87500000000001"
"7","20","143","293851","96.24624624624624","49.95"
"6","10","149","989840","95.29352226720647","49.4"
"5","10","152","348839","95.1958224543081","47.875"
"8","20","137","949859","96.85230024213075","51.625"
"7","20","144","293851","96.6178697627461","49.525000000000006"
"6","10","150","989840","95.67430025445293","49.125"
"5","10","153","348839","95.01312335958005","47.625"
"8","20","138","949859","96.93877551020408","51.449999999999996"
"7","20","145","293851","96.70552458185504","49.325"
"6","10","151","989840","96.00205023065095","48.775"
"5","10","154","348839","95.18773135906928","47.275"
"8","20","139","949859","96.64070107108081","51.349999999999994"
"7","20","146","293851","96.7396841569027","49.075"
"6","10","152","989840","95.97730789066529","48.475"
"5","10","155","348839","95.36247334754798","46.9"
"8","20","140","949859","96.58036150464093","51.175000000000004"
"7","20","147","293851","96.76757311441764","48.725"
"6","10","153","989840","95.80745341614907","48.3"
"5","10","156","348839","95.59849704777241","46.575"
"8","20","141","949859","96.61432777232581","50.949999999999996"
"6","10","154","989840","95.89183567342694","48.075"
"7","20","148","293851","96.75090252707581","48.475"
"5","10","157","348839","95.5256064690027","46.375"
"6","10","155","989840","95.77244258872652","47.9"
"8","20","142","949859","96.7503692762186","50.775000000000006"
"7","20","149","293851","96.6373512674599","48.325"
"5","10","158","348839","95.86731919521479","45.975"
"6","10","156","989840","95.49973835688121","47.775"
"5","10","159","348839","95.73537452159651","45.725"
"8","20","143","949859","96.44444444444444","50.625"
"7","20","150","293851","96.36174636174636","48.1"
"6","10","157","989840","95.5333683657383","47.575"
"5","10","160","348839","95.67123287671234","45.625"
"7","20","151","293851","96.18997912317327","47.9"
"8","20","144","949859","96.42324888226528","50.324999999999996"
"6","10","158","989840","95.25316455696202","47.4"
"5","10","161","348839","95.76457645764577","45.45"
"7","20","152","293851","96.32738719832109","47.65"
"8","20","145","949859","96.36273044344793","50.175000000000004"
"6","10","159","989840","95.48352816153029","47.05"
"5","10","162","348839","95.74585635359117","45.25"
"7","20","153","293851","96.36075949367088","47.4"
"8","20","146","949859","95.75212393803099","50.025"
"6","10","160","989840","95.25080042689434","46.85"
"5","10","163","348839","95.72459744586341","45.025"
"7","20","154","293851","96.75704412546517","47.025"
"8","20","147","949859","96.13065326633165","49.75"
"6","10","161","989840","95.54482018250134","46.575"
"5","10","164","348839","95.54565701559021","44.9"
"7","20","155","293851","96.95350080171032","46.775"
"8","20","148","949859","96.16935483870968","49.6"
"5","10","165","348839","95.36053661263276","44.725"
"6","10","162","989840","95.36388140161725","46.375"
"7","20","156","293851","96.94206008583691","46.6"
"8","20","149","949859","96.10323886639675","49.4"
"5","10","166","348839","95.37507050197405","44.324999999999996"
"6","10","163","989840","95.44962080173349","46.150000000000006"
"7","20","157","293851","96.82454251883746","46.45"
"8","20","150","949859","95.98168870803663","49.15"
"5","10","167","348839","95.625","44"
"6","10","164","989840","95.26916802610114","45.975"
"7","20","158","293851","96.7620075553157","46.325"
"8","20","151","949859","96.3152507676561","48.85"
"5","10","168","348839","95.8309537407196","43.775"
"6","10","165","989840","95.24590163934427","45.75"
"7","20","159","293851","96.42276422764228","46.125"
"8","20","152","949859","96.34961439588689","48.625"
"5","10","169","348839","95.64719358533792","43.65"
"6","10","166","989840","95.48954895489548","45.45"
"7","20","160","293851","96.08482871125612","45.975"
"5","10","170","348839","95.40493968983344","43.525000000000006"
"8","20","153","949859","96.48941662364481","48.425000000000004"
"6","10","167","989840","95.4244762954796","45.35"
"7","20","161","293851","95.69482288828338","45.875"
"5","10","171","348839","95.49393414211438","43.275000000000006"
"8","20","154","949859","96.37493526670119","48.275"
"6","10","168","989840","95.1827242524917","45.15"
"7","20","162","293851","95.6759715380405","45.675"
"5","10","172","348839","95.41497388276262","43.075"
"8","20","155","949859","96.4137214137214","48.1"
"6","10","169","989840","95.26462395543176","44.875"
"7","20","163","293851","95.65934065934066","45.5"
"5","10","173","348839","95.3908984830805","42.85"
"8","20","156","949859","96.19593538301199","47.975"
"6","10","170","989840","95.19553072625698","44.75"
"7","20","164","293851","95.52486187845304","45.25"
"5","10","174","348839","95.65472695243687","42.575"
"6","10","171","989840","95.34231200897868","44.55"
"8","20","157","949859","96.28466771323914","47.775"
"7","20","165","293851","95.93993325917687","44.95"
"5","10","175","348839","95.4036535061874","42.425000000000004"
"6","10","172","989840","95.03945885005636","44.35"
"8","20","158","949859","95.95588235294117","47.599999999999994"
"5","10","176","348839","95.5568720379147","42.199999999999996"
"7","20","166","293851","96.14309670206819","44.725"
"6","10","173","989840","95.01698754246885","44.15"
"8","20","159","949859","96.03803486529318","47.325"
"5","10","177","348839","95.24092801903629","42.025"
"7","20","167","293851","96.07182940516273","44.55"
"6","10","174","989840","95.2136752136752","43.875"
"5","10","178","348839","95.15839808726838","41.825"
"8","20","160","949859","96.74666666666667","46.875"
"7","20","168","293851","96.00225225225225","44.4"
"6","10","175","989840","95.35017221584386","43.55"
"5","10","179","348839","95.14097180563887","41.675000000000004"
"8","20","161","949859","96.67738478027867","46.650000000000006"
"7","20","169","293851","95.6964892412231","44.15"
"6","10","176","989840","95.72748267898383","43.3"
"5","10","180","348839","95.47647768395657","41.449999999999996"
"8","20","162","949859","96.4458804523425","46.425"
"7","20","170","293851","95.72649572649573","43.875"
"6","10","177","989840","95.71511291256513","43.175000000000004"
"5","10","181","348839","95.33615990308904","41.275"
"7","20","171","293851","95.87155963302753","43.6"
"8","20","163","949859","96.5909090909091","46.2"
"5","10","182","348839","95.72388515577276","40.925"
"6","10","178","989840","95.9837019790454","42.95"
"7","20","172","293851","95.4991344489325","43.325"
"8","20","164","949859","96.68478260869566","46"
"5","10","183","348839","95.82052858020897","40.675"
"6","10","179","989840","95.6268221574344","42.875"
"7","20","173","293851","95.42028985507245","43.125"
"8","20","165","949859","96.29831246597713","45.925"
"5","10","184","348839","95.62268803945746","40.550000000000004"
"6","10","180","989840","95.32163742690058","42.75"
"7","20","174","293851","95.28795811518324","42.975"
"8","20","166","949859","96.01310759148006","45.775"
"5","10","185","348839","95.72490706319702","40.35"
"6","10","181","989840","95.52150854449027","42.425000000000004"
"7","20","175","293851","95.38820782253356","42.825"
"8","20","167","949859","96.26783754116356","45.550000000000004"
"5","10","186","348839","95.71162212554381","40.225"
"6","10","182","989840","95.7320687611144","42.175000000000004"
"7","20","176","293851","95.31889994148625","42.725"
"5","10","187","348839","95.63318777292577","40.075"
"8","20","168","949859","96.08599779492833","45.35"
"6","10","183","989840","95.48156956004756","42.05"
"7","20","177","293851","95.358401880141","42.55"
"5","10","188","348839","95.61678146524734","39.925"
"8","20","169","949859","95.79878385848535","45.225"
"6","10","184","989840","95.57416267942584","41.8"
"5","10","189","348839","94.97802887633397","39.825"
"7","20","178","293851","95.16224188790561","42.375"
"8","20","170","949859","95.56048834628191","45.050000000000004"
"6","10","185","989840","95.08098380323935","41.675000000000004"
"5","10","190","348839","94.89603024574669","39.675"
"7","20","179","293851","95.0800237107291","42.175000000000004"
"6","10","186","989840","94.87951807228916","41.5"
"8","20","171","949859","95.70552147239265","44.824999999999996"
"5","10","191","348839","94.62705436156763","39.550000000000004"
"7","20","180","293851","95.28920691711389","41.925000000000004"
"6","10","187","989840","94.68277945619336","41.375"
"8","20","172","949859","95.46472564389697","44.65"
"5","10","192","348839","94.54660748256183","39.425"
"7","20","181","293851","95.26946107784431","41.75"
"6","10","188","989840","94.72407519708914","41.225"
"5","10","193","348839","94.462126034373","39.275"
"8","20","173","949859","95.44431946006749","44.45"
"7","20","182","293851","95.4271961492178","41.55"
"6","10","189","989840","94.51887941534713","41.05"
"5","10","194","348839","94.50479233226837","39.125"
"8","20","174","949859","95.25423728813558","44.25"
"7","20","183","293851","95.04232164449819","41.349999999999994"
"6","10","190","989840","93.94495412844037","40.875"
"5","10","195","348839","94.17786308381318","39.074999999999996"
"8","20","175","949859","94.78753541076486","44.125"
"7","20","184","293851","94.95747266099636","41.15"
"6","10","191","989840","93.72693726937268","40.65"
"5","10","196","348839","94.09120102761722","38.925"
"8","20","176","949859","94.37180216031837","43.974999999999994"
"7","20","185","293851","95","41"
"6","10","192","989840","94.00864731315627","40.475"
"5","10","197","348839","93.81841596909209","38.824999999999996"
"8","20","177","949859","94.34931506849315","43.8"
"7","20","186","293851","94.68540012217471","40.925"
"6","10","193","989840","94.04096834264432","40.275"
"5","10","198","348839","93.85510996119017","38.65"
